17:55:17 INFO  manager.ApplicationManager - All tests starts in 'FireFox' browser
17:55:32 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:55:32 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:55:32 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:55:33 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:55:33 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:55:33 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:55:33 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:55:33 INFO  tests.TestBase - Registration with Email = Dum@gmail.com, and password = Zz12345$
17:55:33 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:55:33 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:55:33 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:55:33 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:55:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
17:55:34 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
17:55:34 INFO  tests.TestBase - Ends test---> registrationNegativeMail
17:55:34 INFO  tests.TestBase - Starts test---> registrationNegativeMail
17:55:34 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:55:39 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:55:39 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
17:55:39 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
17:55:39 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
17:55:39 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:55:40 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:55:40 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:55:40 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:55:40 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:55:40 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:55:40 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:55:40 INFO  tests.TestBase - Registration with Email = dum@gmailcom, and password = Zz12345$
17:55:40 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:55:40 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:55:40 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:55:40 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:55:41 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
17:55:41 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
17:55:41 INFO  tests.TestBase - Ends test---> registrationNegativeMail
17:55:41 INFO  tests.TestBase - Starts test---> registrationNegativeMail
17:55:41 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:55:46 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:55:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
17:55:46 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
17:55:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
17:55:46 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:55:47 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:55:47 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:55:47 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:55:47 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:55:47 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:55:47 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:55:48 INFO  tests.TestBase - Registration with Email = dum@g., and password = Zz12345$
17:55:48 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:55:48 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:55:48 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:55:48 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:55:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
17:55:48 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
17:55:48 INFO  tests.TestBase - Ends test---> registrationNegativeMail
17:55:48 INFO  tests.TestBase - Starts test---> registrationNegativeMail
17:55:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:55:53 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:55:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
17:55:53 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
17:55:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
17:55:54 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:55:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:55:54 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:55:54 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:55:54 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:55:54 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:55:54 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:55:55 INFO  tests.TestBase - Registration with Email =  @l.com, and password = Zz12345$
17:55:55 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:55:55 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:55:55 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:55:55 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:55:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
17:55:55 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
17:55:55 INFO  tests.TestBase - Ends test---> registrationNegativeMail
17:55:55 INFO  tests.TestBase - Starts test---> registrationPositive
17:55:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:01 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:01 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
17:56:01 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
17:56:01 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
17:56:01 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:56:01 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:56:01 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:56:01 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:56:01 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:56:02 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:56:02 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:56:02 INFO  tests.TestBase - Registration with details = Tom, Brown, user3355@gmail.com, and password = Asd3355d#%
17:56:02 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:56:02 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:56:02 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:56:02 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:56:02 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:02 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:02 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:02 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:03 INFO  tests.TestBase - Test finished Success
17:56:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
17:56:03 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
17:56:03 INFO  tests.TestBase - Ends test---> registrationPositive
17:56:03 INFO  tests.TestBase - Starts test---> registrationPositive
17:56:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
17:56:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
17:56:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
17:56:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:56:04 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:56:04 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:56:04 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:56:04 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:56:04 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:56:04 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:56:05 INFO  tests.TestBase - Registration with details = Tommy, Bro, user33551@gmail.com, and password = Asd33551d#%
17:56:05 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:56:05 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:56:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
17:56:05 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
17:56:05 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:56:05 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:56:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:05 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:05 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:05 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:05 INFO  tests.TestBase - Test finished Success
17:56:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
17:56:05 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
17:56:06 INFO  tests.TestBase - Ends test---> registrationPositive
17:56:06 INFO  tests.TestBase - Starts test---> registrationPositive
17:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:06 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:06 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
17:56:06 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
17:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
17:56:06 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:56:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:56:06 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:56:07 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:56:07 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:56:07 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:56:07 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:56:07 INFO  tests.TestBase - Registration with details = Toms, Bros, user33552@gmail.com, and password = Asd33552d#%
17:56:07 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:56:07 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:56:07 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
17:56:07 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
17:56:08 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:56:08 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:56:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:08 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:08 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:08 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:08 INFO  tests.TestBase - Test finished Success
17:56:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
17:56:08 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
17:56:08 INFO  tests.TestBase - Ends test---> registrationPositive
17:56:08 INFO  tests.TestBase - Starts test---> registrationPositive
17:56:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:08 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:08 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:08 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:09 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
17:56:09 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
17:56:09 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
17:56:09 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:56:09 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:56:09 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:56:09 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:56:09 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:56:10 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:56:10 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:56:10 INFO  tests.TestBase - Registration with details = Tomer, Broch, user33553@gmail.com, and password = Asd33554d#%
17:56:10 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:56:10 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:56:10 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
17:56:10 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
17:56:10 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:56:10 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:56:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:11 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:11 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:11 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:11 INFO  tests.TestBase - Test finished Success
17:56:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
17:56:11 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
17:56:11 INFO  tests.TestBase - Ends test---> registrationPositive
17:56:11 INFO  tests.TestBase - Starts test---> registrationPositive
17:56:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:11 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
17:56:11 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
17:56:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
17:56:11 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
17:56:12 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
17:56:12 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
17:56:12 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
17:56:12 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
17:56:12 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
17:56:12 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
17:56:13 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
17:56:13 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
17:56:13 INFO  tests.TestBase - Registration with details = Toma, Bred, user33554@gmail.com, and password = Asd33554d#%
17:56:13 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
17:56:13 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
17:56:13 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
17:56:13 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
17:56:13 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:56:13 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:56:13 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:14 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:14 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:14 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:14 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
17:56:14 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
17:56:14 INFO  tests.TestBase - Test finished Success
17:56:14 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
17:56:14 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
17:56:14 INFO  tests.TestBase - Ends test---> registrationPositive
17:56:14 INFO  tests.TestBase - Starts test---> fillSearchFormFutureYears
17:56:14 INFO  tests.TestBase - rent details:-->Paris, from 25 Nov 2022 till 05 March 2023
17:56:14 INFO  manager.MyListener - Start search element by locator-->By.id: city
17:56:14 INFO  manager.MyListener - Element with locator-->By.id: city was found
17:56:15 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
17:56:15 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
17:56:16 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:56:16 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:56:17 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:56:17 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:56:17 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:17 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:17 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:17 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:17 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:17 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:18 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:18 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
17:56:18 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
17:56:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:18 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:19 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:19 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:19 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:56:19 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 5 ']
17:56:19 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 5 '] was found
17:56:20 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
17:56:20 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
17:56:20 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
17:56:20 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
17:56:20 INFO  tests.TestBase - Test finished Success
17:56:20 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
17:56:20 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
17:56:20 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:56:20 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:56:22 INFO  tests.TestBase - Ends test---> fillSearchFormFutureYears
17:56:22 INFO  tests.TestBase - Starts test---> searchPeriodInFuture
17:56:22 INFO  tests.TestBase - rent details:-->Moscow, from 25 Oct 2022 till 28 Nov 2022
17:56:22 INFO  manager.MyListener - Start search element by locator-->By.id: city
17:56:22 INFO  manager.MyListener - Element with locator-->By.id: city was found
17:56:23 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
17:56:23 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
17:56:25 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:56:25 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:56:25 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:56:25 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:56:25 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:56:25 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
