13:49:10 INFO  manager.ApplicationManager - All tests starts in 'FireFox' browser
13:49:31 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
13:49:32 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
13:49:32 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
13:49:32 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:49:32 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:49:32 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:49:32 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:49:33 INFO  tests.TestBase - Registration with Email = dum@gmailcom, and password = Zz12345$
13:49:33 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
13:49:33 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
13:49:33 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:49:33 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:49:33 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
13:49:33 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
13:49:33 INFO  tests.TestBase - Ends test---> registrationNegativeMail
13:49:33 INFO  tests.TestBase - Starts test---> registrationNegativeMail
13:49:33 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:49:38 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:49:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
13:49:38 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
13:49:39 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
13:49:39 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
13:49:39 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
13:49:39 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
13:49:39 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:49:39 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:49:39 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:49:39 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:49:40 INFO  tests.TestBase - Registration with Email = dum@g., and password = Zz12345$
13:49:40 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
13:49:40 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
13:49:40 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:49:40 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:49:40 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
13:49:40 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
13:49:40 INFO  tests.TestBase - Ends test---> registrationNegativeMail
13:49:40 INFO  tests.TestBase - Starts test---> registrationNegativeMail
13:49:40 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:49:45 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:49:45 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
13:49:45 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
13:49:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
13:49:46 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
13:49:46 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
13:49:46 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
13:49:46 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:49:46 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:49:47 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:49:47 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:49:47 INFO  tests.TestBase - Registration with Email =  @l.com, and password = Zz12345$
13:49:47 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
13:49:47 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
13:49:47 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:49:47 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:49:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
13:49:48 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
13:49:48 INFO  tests.TestBase - Ends test---> registrationNegativeMail
13:49:48 INFO  tests.TestBase - Starts test---> registrationPositive
13:49:48 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:49:53 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:49:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
13:49:53 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
13:49:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
13:49:53 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
13:49:53 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
13:49:53 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
13:49:53 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:49:53 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:49:54 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:49:54 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:49:54 INFO  tests.TestBase - Registration with details = Tom, Brown, user2988@gmail.com, and password = Asd2988d#%
13:49:54 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
13:49:54 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
13:49:54 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:49:54 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:49:54 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:49:55 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:49:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:49:55 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:49:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:49:55 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:49:55 INFO  tests.TestBase - Test finished Success
13:49:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
13:49:55 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
13:49:55 INFO  tests.TestBase - Ends test---> registrationPositive
13:49:55 INFO  tests.TestBase - Starts test---> registrationPositive
13:49:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:49:55 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:49:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:49:55 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:49:55 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
13:49:55 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
13:49:56 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
13:49:56 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
13:49:56 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
13:49:56 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
13:49:56 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:49:56 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:49:56 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:49:56 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:49:57 INFO  tests.TestBase - Registration with details = Tommy, Bro, user29881@gmail.com, and password = Asd29881d#%
13:49:57 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
13:49:57 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
13:49:57 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
13:49:57 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
13:49:57 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:49:57 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:49:57 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:49:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:49:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:49:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:49:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:49:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:49:58 INFO  tests.TestBase - Test finished Success
13:49:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
13:49:58 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
13:49:58 INFO  tests.TestBase - Ends test---> registrationPositive
13:49:58 INFO  tests.TestBase - Starts test---> registrationPositive
13:49:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:49:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:49:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:49:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:49:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
13:49:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
13:49:58 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
13:49:58 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
13:49:59 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
13:49:59 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
13:49:59 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:49:59 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:49:59 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:49:59 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:50:00 INFO  tests.TestBase - Registration with details = Toms, Bros, user29882@gmail.com, and password = Asd29882d#%
13:50:00 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
13:50:00 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
13:50:00 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
13:50:00 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
13:50:00 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:50:00 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:50:00 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:00 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:00 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:00 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:00 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:00 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:00 INFO  tests.TestBase - Test finished Success
13:50:00 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
13:50:00 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
13:50:01 INFO  tests.TestBase - Ends test---> registrationPositive
13:50:01 INFO  tests.TestBase - Starts test---> registrationPositive
13:50:01 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:50:01 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:50:01 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:50:01 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:50:01 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
13:50:01 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
13:50:01 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
13:50:01 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
13:50:01 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
13:50:02 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
13:50:02 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:50:02 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:50:02 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:50:02 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:50:02 INFO  tests.TestBase - Registration with details = Tomer, Broch, user29883@gmail.com, and password = Asd29884d#%
13:50:02 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
13:50:02 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
13:50:02 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
13:50:02 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
13:50:03 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:50:03 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:50:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:03 INFO  tests.TestBase - Test finished Success
13:50:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
13:50:03 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
13:50:03 INFO  tests.TestBase - Ends test---> registrationPositive
13:50:03 INFO  tests.TestBase - Starts test---> registrationPositive
13:50:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:50:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:50:03 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
13:50:03 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
13:50:04 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
13:50:04 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
13:50:04 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
13:50:04 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
13:50:04 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
13:50:04 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
13:50:05 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
13:50:05 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
13:50:05 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
13:50:05 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
13:50:05 INFO  tests.TestBase - Registration with details = Toma, Bred, user29884@gmail.com, and password = Asd29884d#%
13:50:05 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
13:50:05 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
13:50:05 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
13:50:05 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
13:50:06 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:50:06 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:50:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:06 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:06 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='cdk-overlay-pane']
13:50:06 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='cdk-overlay-pane'] was found
13:50:06 INFO  tests.TestBase - Test finished Success
13:50:06 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
13:50:06 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
13:50:06 INFO  tests.TestBase - Ends test---> registrationPositive
13:50:06 INFO  tests.TestBase - Starts test---> fillSearchFormFutureYears
13:50:06 INFO  tests.TestBase - rent details:-->Paris, from 25 Nov 2022 till 05 March 2023
13:50:06 INFO  manager.MyListener - Start search element by locator-->By.id: city
13:50:06 INFO  manager.MyListener - Element with locator-->By.id: city was found
13:50:07 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
13:50:07 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
13:50:09 INFO  manager.MyListener - Start search element by locator-->By.id: dates
13:50:09 INFO  manager.MyListener - Element with locator-->By.id: dates was found
13:50:09 INFO  manager.MyListener - Start search element by locator-->By.id: dates
13:50:09 INFO  manager.MyListener - Element with locator-->By.id: dates was found
13:50:09 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:09 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:10 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:10 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:10 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:10 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:10 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:10 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:10 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:10 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
13:50:11 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
13:50:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:11 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:11 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:11 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:12 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:12 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
13:50:12 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 5 ']
13:50:12 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 5 '] was found
13:50:12 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
13:50:12 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
13:50:13 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.search-results
13:50:13 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.search-results was found
13:50:13 INFO  tests.TestBase - Test finished Success
13:50:13 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@alt='logo']
13:50:13 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@alt='logo'] was found
13:50:13 INFO  manager.MyListener - Start search element by locator-->By.id: dates
13:50:13 INFO  manager.MyListener - Element with locator-->By.id: dates was found
13:50:15 INFO  tests.TestBase - Ends test---> fillSearchFormFutureYears
13:50:15 INFO  tests.TestBase - Starts test---> searchPeriodInFuture
13:50:15 INFO  tests.TestBase - rent details:-->Moscow, from 25 Oct 2022 till 28 Nov 2022
13:50:15 INFO  manager.MyListener - Start search element by locator-->By.id: city
13:50:15 INFO  manager.MyListener - Element with locator-->By.id: city was found
13:50:16 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
13:50:16 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
13:50:17 INFO  manager.MyListener - Start search element by locator-->By.id: dates
13:50:17 INFO  manager.MyListener - Element with locator-->By.id: dates was found
13:50:17 INFO  manager.MyListener - Start search element by locator-->By.id: dates
13:50:17 INFO  manager.MyListener - Element with locator-->By.id: dates was found
13:50:18 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
13:50:18 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
